tweet_id,timestamp,rating,retweet_count,favorite_count,breed,confidence,name,dogstage,source,text
846153765933735936,2017-03-27 00:15:53+00:00,13,8197,29170,giant_schnauzer,34.65,Vixen,None,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR
846042936437604353,2017-03-26 16:55:29+00:00,12,2598,14844,golden_retriever,96.11,Jarvis,None,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW
845812042753855489,2017-03-26 01:38:00+00:00,13,7892,27096,Samoyed,97.98,None,None,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP
845677943972139009,2017-03-25 16:45:08+00:00,12,4396,23489,chow,80.87,None,None,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo"
844973813909606400,2017-03-23 18:07:10+00:00,12,2865,13966,Labrador_retriever,74.24,Brady,None,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr"
844580511645339650,2017-03-22 16:04:20+00:00,11,2823,15319,None,0.0,Charlie,None,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk
844223788422217728,2017-03-21 16:26:50+00:00,12,1994,12725,Labrador_retriever,71.95,Margo,None,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx
843856843873095681,2017-03-20 16:08:44+00:00,12,4179,20005,Labrador_retriever,92.25,Sadie,None,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e
843604394117681152,2017-03-19 23:25:35+00:00,11,2487,15745,Labrador_retriever,43.06,Hank,None,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC
843235543001513987,2017-03-18 22:59:54+00:00,13,5434,20012,Pembroke,95.85,Tycho,None,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL
842846295480000512,2017-03-17 21:13:10+00:00,13,3320,14246,Labrador_retriever,46.11,Charlie,None,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs
842765311967449089,2017-03-17 15:51:22+00:00,12,1178,6310,None,0.0,Indie,None,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l"
842535590457499648,2017-03-17 00:38:32+00:00,13,3192,16957,Pembroke,68.51,Winnie,None,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe
842163532590374912,2017-03-16 00:00:07+00:00,12,5277,22788,French_bulldog,89.12,George,None,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl
842115215311396866,2017-03-15 20:48:07+00:00,12,2766,13063,chow,29.35,Bentley,None,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy
841680585030541313,2017-03-14 16:01:03+00:00,12,7177,24085,Chihuahua,54.74,Penny,None,Twitter for iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj"
841439858740625411,2017-03-14 00:04:30+00:00,14,3343,11773,None,0.0,None,None,Twitter for iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL
841314665196081154,2017-03-13 15:47:01+00:00,13,4248,14780,Afghan_hound,90.37,Max,None,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5
841077006473256960,2017-03-13 00:02:39+00:00,12,4898,21383,Brittany_spaniel,96.3,Dawn,None,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ
840696689258311684,2017-03-11 22:51:24+00:00,10,892,11508,None,0.0,None,None,Twitter for iPhone,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7
840632337062862849,2017-03-11 18:35:42+00:00,12,1623,8446,golden_retriever,71.11,Maddie,None,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o"
840370681858686976,2017-03-11 01:15:58+00:00,13,4192,15372,None,0.0,None,None,Twitter for iPhone,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG
840268004936019968,2017-03-10 18:27:58+00:00,12,5238,17947,Chesapeake_Bay_retriever,86.4,Monty,None,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE
839990271299457024,2017-03-10 00:04:21+00:00,13,2077,12566,Staffordshire_bullterrier,60.49,Sojourner,None,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr
839549326359670784,2017-03-08 18:52:12+00:00,12,7100,25640,None,0.0,Winston,None,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu"
839239871831150596,2017-03-07 22:22:32+00:00,13,5960,25288,Leonberg,92.7,Odie,None,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm
838921590096166913,2017-03-07 01:17:48+00:00,13,1859,10446,Border_terrier,66.45,Arlo,None,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv
838561493054533637,2017-03-06 01:26:54+00:00,13,1234,10273,kelpie,21.66,Walter,None,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI
838476387338051585,2017-03-05 19:48:43+00:00,13,4358,21030,Great_Pyrenees,99.77,Stanley,None,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI
838083903487373313,2017-03-04 17:49:08+00:00,13,2854,16510,chow,80.1,Daisy,None,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO
837482249356513284,2017-03-03 01:58:22+00:00,13,409,3615,None,0.0,Waffles,None,Twitter for iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz
837471256429613056,2017-03-03 01:14:41+00:00,12,2067,12017,Norwegian_elkhound,97.63,Vincent,None,Twitter for iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3
836989968035819520,2017-03-01 17:22:13+00:00,12,2123,11981,None,0.0,Mookie,None,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM
836677758902222849,2017-02-28 20:41:37+00:00,11,2030,11871,None,0.0,Oliver,None,Twitter for iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs
836260088725786625,2017-02-27 17:01:56+00:00,13,3990,20010,borzoi,56.47,Lucy,None,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD
836001077879255040,2017-02-26 23:52:43+00:00,13,3904,17937,Samoyed,96.36,None,None,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE
835574547218894849,2017-02-25 19:37:50+00:00,11,3310,16694,Staffordshire_bullterrier,61.07,Eli,None,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q
835297930240217089,2017-02-25 01:18:40+00:00,12,2750,15470,Rottweiler,34.13,Ash,None,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO
835264098648616962,2017-02-24 23:04:14+00:00,12,1550,7255,None,0.0,Lola,None,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU"
835172783151792128,2017-02-24 17:01:22+00:00,12,5316,24629,Border_collie,66.31,None,None,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL
835152434251116546,2017-02-24 15:40:31+00:00,0,2769,21005,None,0.0,None,None,Twitter for iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag
834931633769889797,2017-02-24 01:03:08+00:00,12,1497,10130,None,0.0,Tucker,None,Twitter for iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK
834786237630337024,2017-02-23 15:25:23+00:00,13,5123,20266,Border_terrier,15.63,Tobi,None,Twitter for iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE
834458053273591808,2017-02-22 17:41:18+00:00,12,1554,9052,Rhodesian_ridgeback,46.86,Chester,None,Twitter for iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe"
834209720923721728,2017-02-22 01:14:30+00:00,12,4344,19302,golden_retriever,75.48,Wilson,None,Twitter for iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ
834167344700198914,2017-02-21 22:26:07+00:00,11,3373,14866,None,0.0,Sunshine,None,Twitter for iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB
834086379323871233,2017-02-21 17:04:24+00:00,12,2045,12273,None,0.0,Lipton,None,Twitter for iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG
833863086058651648,2017-02-21 02:17:06+00:00,12,2217,12656,kuvasz,49.5,Bentley,None,Twitter for iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ
833826103416520705,2017-02-20 23:50:09+00:00,13,3497,17110,Chihuahua,43.81,Charlie,None,Twitter for iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY
833722901757046785,2017-02-20 17:00:04+00:00,13,3007,19733,West_Highland_white_terrier,91.81,Bronte,None,Twitter for iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET
833479644947025920,2017-02-20 00:53:27+00:00,13,1898,14047,golden_retriever,72.7,Poppy,None,Twitter for iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu
832757312314028032,2017-02-18 01:03:09+00:00,13,3332,15888,Cardigan,16.09,Willow,None,Twitter for iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ
832636094638288896,2017-02-17 17:01:29+00:00,12,2573,14940,Eskimo_dog,52.5,Orion,None,Twitter for iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr
832397543355072512,2017-02-17 01:13:34+00:00,12,2041,11264,Pekinese,98.89,Eevee,None,Twitter for iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt
832369877331693569,2017-02-16 23:23:38+00:00,11,2931,16114,kelpie,50.47,Charlie,None,Twitter for iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d
831911600680497154,2017-02-15 17:02:36+00:00,14,5996,25898,bloodhound,77.76,Kuyu,None,Twitter for iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg
831670449226514432,2017-02-15 01:04:21+00:00,13,1691,9816,Pembroke,62.48,Daisy,None,Twitter for iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg
831650051525054464,2017-02-14 23:43:18+00:00,13,1792,6698,Eskimo_dog,53.04,None,None,Twitter for iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO"
831552930092285952,2017-02-14 17:17:22+00:00,13,2167,8475,Chihuahua,25.74,Dutch,None,Twitter for iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse
831309418084069378,2017-02-14 01:09:44+00:00,12,2275,11116,Doberman,36.94,Scooter,None,Twitter for iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V
831262627380748289,2017-02-13 22:03:49+00:00,12,1896,11193,cocker_spaniel,26.33,Tucker,None,Twitter for iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY
830956169170665475,2017-02-13 01:46:03+00:00,12,1379,7531,kuvasz,45.15,Reggie,None,Twitter for iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5
830583320585068544,2017-02-12 01:04:29+00:00,13,15451,62581,Labrador_retriever,90.87,Lilly,None,Twitter for iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5
830097400375152640,2017-02-10 16:53:37+00:00,13,2709,9192,toy_poodle,44.27,Samson,None,Twitter for iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW"
829861396166877184,2017-02-10 01:15:49+00:00,12,1798,11549,Border_terrier,39.45,Mia,None,Twitter for iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU
829501995190984704,2017-02-09 01:27:41+00:00,12,9801,29946,French_bulldog,95.09,Leo,None,Twitter for iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul
829141528400556032,2017-02-08 01:35:19+00:00,12,6790,22951,golden_retriever,57.31,Malcolm,None,Twitter for iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR
829011960981237760,2017-02-07 17:00:28+00:00,13,15149,50354,boxer,31.22,Dexter,None,Twitter for iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is
828770345708580865,2017-02-07 01:00:22+00:00,13,5410,24148,None,0.0,Alfie,None,Twitter for iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz
828708714936930305,2017-02-06 20:55:28+00:00,10,10356,34322,None,0.0,Fiona,None,Twitter for iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3
828650029636317184,2017-02-06 17:02:17+00:00,14,1245,8974,golden_retriever,64.92,None,None,Twitter for iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK"
828409743546925057,2017-02-06 01:07:28+00:00,12,1083,6045,None,0.0,Mutt,None,Twitter for iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt
828408677031882754,2017-02-06 01:03:14+00:00,12,1189,7267,Weimaraner,13.3,Bear,None,Twitter for iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3
828376505180889089,2017-02-05 22:55:23+00:00,13,996,6995,American_Staffordshire_terrier,52.31,Beebop,None,Twitter for iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR"
828372645993398273,2017-02-05 22:40:03+00:00,12,2730,11888,malamute,66.3,Alexander,None,Twitter for iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS
828046555563323392,2017-02-05 01:04:17+00:00,13,2663,11077,None,0.0,Sailer,None,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9
828011680017821696,2017-02-04 22:45:42+00:00,11,2001,9793,American_Staffordshire_terrier,93.67,Brutus,None,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB
827653905312006145,2017-02-03 23:04:02+00:00,12,2800,14609,collie,28.56,Boots,None,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3
827600520311402496,2017-02-03 19:31:54+00:00,13,866,7067,Pembroke,32.56,Tucker,None,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb
827324948884643840,2017-02-03 01:16:53+00:00,12,2813,14969,golden_retriever,35.25,Ralphie,None,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5"
827199976799354881,2017-02-02 17:00:17+00:00,13,2065,10019,Great_Dane,86.97,Charlie,None,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ
826598365270007810,2017-02-01 01:09:42+00:00,13,2183,9463,French_bulldog,62.81,Pawnd,None,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I
826240494070030336,2017-01-31 01:27:39+00:00,11,2424,12545,French_bulldog,90.3,None,None,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C
826115272272650244,2017-01-30 17:10:04+00:00,13,2877,14758,None,0.0,Ike,None,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm
825876512159186944,2017-01-30 01:21:19+00:00,11,1740,9931,None,0.0,Mo,None,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5
825829644528148480,2017-01-29 22:15:05+00:00,12,2338,12035,Great_Pyrenees,85.34,Toby,None,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM
825147591692263424,2017-01-28 01:04:51+00:00,13,4191,17287,Pekinese,35.48,Sweet,None,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD
824775126675836928,2017-01-27 00:24:48+00:00,12,3280,14081,Border_terrier,61.05,Scooter,None,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI
824663926340194305,2017-01-26 17:02:56+00:00,13,1650,9946,English_setter,52.65,Wilson,None,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM
824297048279236611,2017-01-25 16:45:05+00:00,11,3574,14243,None,0.0,Nala,None,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt
823939628516474880,2017-01-24 17:04:50+00:00,12,2542,10073,schipperke,23.41,Cash,None,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw
823699002998870016,2017-01-24 01:08:40+00:00,12,2336,13226,cairn,20.4,Winston,None,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL
823581115634085888,2017-01-23 17:20:14+00:00,11,2448,12285,None,0.0,Crawford,None,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U
823322678127919110,2017-01-23 00:13:17+00:00,11,3724,14846,None,0.0,Wyatt,None,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7
822975315408461824,2017-01-22 01:12:59+00:00,12,3202,16394,None,0.0,Albus,None,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG
822859134160621569,2017-01-21 17:31:20+00:00,12,2113,12472,malinois,33.29,Hobbes,None,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS
822610361945911296,2017-01-21 01:02:48+00:00,12,2738,13993,cocker_spaniel,66.45,None,None,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh
822489057087389700,2017-01-20 17:00:46+00:00,13,5962,17140,Samoyed,41.68,Paisley,None,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E
822244816520155136,2017-01-20 00:50:15+00:00,11,9245,33156,Samoyed,58.54,None,None,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5
821886076407029760,2017-01-19 01:04:45+00:00,13,2147,10690,golden_retriever,26.62,Jimison,None,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV
821522889702862852,2017-01-18 01:01:34+00:00,13,1634,7583,Doberman,76.35,Harlso,None,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn
821149554670182400,2017-01-17 00:18:04+00:00,12,1826,8120,German_shepherd,51.59,Luca,None,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2
821044531881721856,2017-01-16 17:20:45+00:00,12,2128,11971,Old_English_sheepdog,14.8,Flash,None,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu
820749716845686786,2017-01-15 21:49:15+00:00,13,9237,29874,golden_retriever,83.8,Sunny,None,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1
820314633777061888,2017-01-14 17:00:24+00:00,14,523,3163,Gordon_setter,94.07,None,None,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE"
820078625395449857,2017-01-14 01:22:35+00:00,12,5802,18677,None,0.0,None,None,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD
819711362133872643,2017-01-13 01:03:12+00:00,11,2881,12638,None,0.0,Howie,None,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU
819588359383371776,2017-01-12 16:54:26+00:00,13,1871,9166,Cardigan,54.79,Jazzy,None,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO
819347104292290561,2017-01-12 00:55:47+00:00,12,1119,6853,Rottweiler,90.91,Anna,None,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W
819227688460238848,2017-01-11 17:01:16+00:00,12,6253,21822,Border_terrier,48.25,Finn,None,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT
818627210458333184,2017-01-10 01:15:10+00:00,13,7066,21254,Labrador_retriever,38.42,Wafer,None,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG
818614493328580609,2017-01-10 00:24:38+00:00,12,2357,9318,Chihuahua,45.07,Bear,None,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8
818536468981415936,2017-01-09 19:14:36+00:00,11,2279,10289,None,0.0,Tom,None,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU
818259473185828864,2017-01-09 00:53:55+00:00,12,2091,10429,miniature_schnauzer,36.74,Florence,None,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib
818145370475810820,2017-01-08 17:20:31+00:00,11,2372,11631,golden_retriever,62.19,Autumn,None,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z
817827839487737858,2017-01-07 20:18:46+00:00,13,25167,48699,cocker_spaniel,38.76,Buddy,None,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA
